"1413 K St NW, Washington, DC, 20005","-77.033802127237,38.902576509167"
"4900 Massachusetts Ave NW, Washington, DC, 20016","-77.097652324376,38.946409845593"
"1436 U St NW, Washington, DC, 20009","-77.033374658144,38.916942914858"
"2112 Pennsylvania Ave NW, Washington, DC, 20037","-77.047000833814,38.901381585008"
"1900 N St NW, Washington, DC, 20036","-77.043518331841,38.907186917203"
"14310 N Dale Mabry, Tampa, FL, 33618","-82.507039432831,28.076650619902"
"182-198 S Industrial Dr, Saline, MI, 48176",
"911 Regional Park Dr, Houston, TX, 77060","-95.39305939298,29.959106938646"
"1387-1479 E 12 Mile Rd, Madison Heights, MI, 48071","-83.090910224716,42.505145629979"
"169 Lackawanna Ave, Parsippany, NJ, 7054","-74.452860766833,40.878294464966"
"1001 Frontier Rd, Bridgewater, NJ, 8807","-74.565692488775,40.57632300014"
"1 Prospect St, Summit, NJ, 7901","-74.361457434962,40.71439171739"
"935 River Rd, Edgewater, NJ, 7020","-73.973432177927,40.826917122914"
"16650 Sherman Way, Van Nuys, CA, 91406","-118.495544814047,34.200981846317"
"14751-14761 Califa St, Van Nuys, CA, 91411","-118.454576995513,34.17761543792"
"1375 Vine St, Hollywood, CA, 90028","-118.326709736106,34.095019064605"
"1355 Vine St, Hollywood, CA, 90028","-118.326708933524,34.094856940222"
"22-30 W 34th St, New York, NY, 10001","-73.985563913388,40.748786405"
"12126 W Waterfront Dr, Playa Vista, CA, 90094","-118.406706714134,33.981277483919"
"1433-1437 4th St, Santa Monica, CA, 90401","-118.494520557865,34.01594291418"
"951 Haddonfield Rd, Cherry Hill, NJ, 8002","-75.032954956194,39.925498304234"
"9201 E Mountain View Rd, Scottsdale, AZ, 85258","-111.880693141794,33.576026450031"
"4819 Emperor Blvd, Durham, NC, 27703","-78.841014869303,35.878863021313"
"8454 N 90th, Scottsdale, AZ, 85258","-111.888307463809,33.558673527936"
"2701 E Ryan Rd, Chandler, AZ, 85286",
"26600 Aliso Viejo Pky, Aliso Viejo, CA, 92656","-117.730807582699,33.570573635022"
"26650 Aliso Viejo Pky, Aliso Viejo, CA, 92656","-117.730739256173,33.569684372021"
"14120 Parke Long Ct, Chantilly, VA, 20151","-77.434927829097,38.89184788288"
"1325 N Anaheim Blvd, Anaheim, CA, 92801","-117.919930640547,33.851985198477"
"26700 Aliso Viejo Pky, Aliso Viejo, CA, 92656","-117.730517916957,33.56881085947"
"1 Dickinson Dr, Chadds Ford, PA, 19317","-75.549143563412,39.879966106701"
"450 Alaskan Way S, Seattle, WA, 98104",
"3802 Coconut Palm Dr, Tampa, FL, 33619","-82.351256816808,27.97883866042"
"5050 1st Ave S, Seattle, WA, 98134","-122.334129426979,47.556942563462"
"3120 Stonecrest Blvd, Lithonia, GA, 30038",
"1900 University Ave, East Palo Alto, CA, 94303","-122.141694395814,37.462647713996"
"701 E 5th St, Austin, TX, 78701","-97.736426507896,30.265167489926"
"900 International Dr, Linthicum, MD, 21090","-76.674162372187,39.206468144716"
"3095 Satellite Blvd, Duluth, GA, 30096","-84.131209848739,33.963834500946"
"8201 164th Ave NE, Redmond, WA, 98052","-122.121700174567,47.676100526941"
"881 Franklin Rd, Marietta, GA, 30067","-84.507521380942,33.938874228176"
"6565 Kimball Dr, Gig Harbor, WA, 98335","-122.586453523029,47.317926629174"
"1081 Camino Del Rio S, San Diego, CA, 92108","-117.152974045263,32.765055765688"
"450-460 Pacific Ave, San Francisco, CA, 94133","-122.403123435868,37.797422229477"
"1065 W LeVoy Dr, Taylorsville, UT, 84123","-111.92212725311,40.673202672226"
"5887 Copley Dr, San Diego, CA, 92111","-117.172622017651,32.842936657169"
"301 Battery St, San Francisco, CA, 94111","-122.400231910655,37.79418349552"
"36-64 Whittemore Ave, Cambridge, MA, 2140","-71.136212351664,42.398509105891"
"427 Chestnut St, Nashville, TN, 37203","-86.76781986252,36.144380441795"
"300 Concord Rd, Billerica, MA, 1821","-71.285234862391,42.53572044037"
"11600 American Dream Way, Reston, VA, 20190",
"5214 Maryland Way, Brentwood, TN, 37027","-86.803016766742,36.034808185947"
"105 W First St, Boston, MA, 2127","-71.050947274472,42.342119484825"
"1100-1140 Virginia Dr, Fort Washington, PA, 19034","-75.181271483282,40.136162362972"
"100 Armstrong Rd, Plymouth, MA, 2360","-70.696474438263,41.955505227781"
"560 N 2200 W, Salt Lake City, UT, 84116","-111.953456735024,40.781531795709"
"99 Hayden Ave, Lexington, MA, 2421","-71.249703024371,42.424915498672"
"13100 Worldgate Dr, Herndon, VA, 20170","-77.395451721551,38.955124544784"
"850-852 Winter St, Waltham, MA, 2451",
"13150 Worldgate Dr, Herndon, VA, 20170","-77.395305379591,38.955102455424"
"791 Aquahart Rd, Glen Burnie, MD, 21061","-76.618826472946,39.15159341684"
"6040 W Sunset Blvd, Los Angeles, CA, 90028","-118.321190605017,34.097967847654"
"920 Ridgebrook Rd, Sparks, MD, 21152","-76.647744058544,39.52566174369"
"325 N Maple Dr, Beverly Hills, CA, 90210","-118.393574438548,34.072932977452"
"8001 Centre Park Dr, Austin, TX, 78754","-97.679404261891,30.332442806102"
"200 Tri State International, Lincolnshire, IL, 60069","-87.889397596952,42.196873555884"
"10751 Falls Rd, Lutherville, MD, 21093","-76.669629445816,39.41949915624"
"825 Victors Way, Ann Arbor, MI, 48108","-83.736439214474,42.239743810896"
"239 Boston St, Topsfield, MA, 1983","-70.943249705333,42.63377476002"
"2559 Plantation Center Dr, Matthews, NC, 28105","-80.733653706814,35.084607314482"
"1615 Platte St, Denver, CO, 80202","-105.007936513713,39.757598185947"
"250 E Devon Ave, Itasca, IL, 60143",
"1701 City Plaza Dr, Spring, TX, 77389",
"680 Maine Ave SW, Washington, DC, 20024",
"5301 77 Center Dr, Charlotte, NC, 28217","-80.886607306827,35.168168703568"
"3600 Brighton Blvd, Denver, CO, 80216","-104.977540467838,39.771245526828"
"950 Victors Way, Ann Arbor, MI, 48108","-83.735826021707,42.239244587045"
"546 Howard St, San Francisco, CA, 94105","-122.397169402629,37.787720855611"
"51-61 N Walnut St, Mount Clemens, MI, 48043","-82.878042411013,42.598255053961"
"200 North Point Ctr E, Alpharetta, GA, 30022","-84.300370614736,34.045928091779"
"2500 Westfield Dr, Elgin, IL, 60124","-88.338510667762,42.077380322765"
"9801-9805 Research Dr, Irvine, CA, 92618","-117.728686575613,33.632998370586"
"6350 LBJ Fwy, Dallas, TX, 75240","-96.795127166751,32.924425895548"
"1 Glen Bell Way, Irvine, CA, 92618",
"44 Bedford St, Middleboro, MA, 2344","-70.960120973475,41.906087134707"
"250 M St SE, Washington, DC, 20003","-77.003239637242,38.87653951328"
"630 Davidson Gateway Dr, Davidson, NC, 28036","-80.864225974512,35.501855612006"
"238 Main St, Cambridge, MA, 2142","-71.084871471549,42.36227598668"
"320 W 200 S, Salt Lake City, UT, 84101","-111.900299114991,40.765056258752"
"2400 Computer Dr, Westborough, MA, 1581","-71.57832824888,42.288935414555"
"9360 Towne Centre Dr, San Diego, CA, 92121","-117.207644221837,32.876846815082"
"6522 Meadowridge Rd, Elkridge, MD, 21075","-76.773448617278,39.191863591902"
"1000 US Highway 9 N, Woodbridge, NJ, 7095","-74.291365201739,40.544340871725"
"10221 Wincopin Cir, Columbia, MD, 21044","-76.856444572787,39.215640479098"
"14585 Avion Pky, Chantilly, VA, 20151","-77.449234331546,38.905715659329"
"17 Warren Rd, Pikesville, MD, 21208","-76.715973204899,39.36780491186"
"8135 Maple Lawn Blvd, Fulton, MD, 20759","-76.90369163466,39.150600865716"
"744 Broad St, Newark, NJ, 7102","-74.171357739639,40.736794107358"
"134 National Business Pky, Annapolis Junction, MD, 20701","-76.778202111163,39.122411458484"
"16 Greenmeadow Dr, Timonium, MD, 21093","-76.626265656156,39.445415847561"
"457 N Harrison St, Princeton, NJ, 8540","-74.655027704823,40.366869863892"
"1750 Forest Dr, Annapolis, MD, 21401","-76.522907206892,38.971684618778"
"1 1st Ave, Boston, MA, 2129","-71.054607792721,42.37488907178"
"4851 Stonecroft Blvd, Chantilly, VA, 20151","-77.46141864225,38.88324931321"
"343 Commercial St, Boston, MA, 2109","-71.051064763212,42.365720609143"
"10 North Ave, Burlington, MA, 1803","-71.228990707379,42.490861899451"
"1801 N Beauregard St, Alexandria, VA, 22311",
"65 Walnut St, Wellesley, MA, 2481","-71.253281719196,42.324499270586"
"118 Turnpike Rd, Southborough, MA, 1772","-71.517563040334,42.292570288284"
"3635 Concorde Pky, Chantilly, VA, 20151","-77.451605836242,38.909893739741"
"20-30 Acorn Park Dr, Cambridge, MA, 2140","-71.153604582251,42.399020900109"
"201 Burlington Rd, Bedford, MA, 1730","-71.238499289481,42.502466175103"
"11242 Waples Mill Rd, Fairfax, VA, 22030","-77.336266731408,38.862109082278"
"200 Dexter Ave, Watertown, MA, 2472","-71.164958611335,42.364944364506"
"200 W Cesar Chavez St, Austin, TX, 78701","-97.745898433089,30.263835995774"
"151-175 Wall St, Princeton, NJ, 8540","-74.65110820636,40.396674016567"
"5701 S Eastern Ave, Los Angeles, CA, 90040","-118.161878018281,33.987338096098"
"10400 Old Alabama Connector, Alpharetta, GA, 30022","-84.290105435454,34.033766474041"
"1200 Corporate Center Dr, Monterey Park, CA, 91754","-118.164503371208,34.048727140943"
"655 Molly Ln, Woodstock, GA, 30189","-84.541447715544,34.079316593137"
"8045 Providence Rd, Charlotte, NC, 28277","-80.777989903878,35.097705173872"
"2 Triangle Dr, Research Triangle Park, NC, 27713","-78.884524659707,35.900075296784"
"101 W Worthington Ave, Charlotte, NC, 28203","-80.859728573371,35.211572223809"
"9 Centennial Dr, Peabody, MA, 1960","-70.97212901324,42.520602444352"
"51 Kilmayne Dr, Cary, NC, 27511","-78.779926815862,35.769128542025"
"73 W Monroe St, Chicago, IL, 60603","-87.630107662584,41.880651871353"
"5202 Old Orchard Rd, Skokie, IL, 60077","-87.757793363568,42.062593417708"
"3050 Pullman St, Costa Mesa, CA, 92626","-117.882561814195,33.674949735523"
"25 Porter Rd, Littleton, MA, 1460","-71.517580509519,42.528814607012"
"141 Providence Rd, Charlotte, NC, 28207","-80.825094056582,35.208912705026"
"8433 N Black Canyon Fwy, Phoenix, AZ, 85021","-112.113736997951,33.559486237285"
"356 Broad St, Fitchburg, MA, 1420","-71.808081851414,42.585082008102"
"106 Decker Ct, Irving, TX, 75062","-96.943642385747,32.863191167171"
"11990 S 700 E, Draper, UT, 84020","-111.871202185268,40.532724606217"
"5040 Riverside, Irving, TX, 75039","-96.929347856362,32.859416388106"
"1717 Park St, Naperville, IL, 60563","-88.14894233342,41.801769787721"
"575 Florida St, San Francisco, CA, 94110","-122.411047344768,37.762044152014"
"4740 Walnut St, Boulder, CO, 80301","-105.24209399136,40.019210798419"
"1301 Municipal Way, Grapevine, TX, 76051","-97.076734395347,32.926669115277"
"701 W Main St, Durham, NC, 27701","-78.907483919913,35.998883273958"
"580 Waters Edge Dr, Lombard, IL, 60148","-88.028817769587,41.851680702644"
"4609 Regent Blvd, Irving, TX, 75063","-97.00947115682,32.930360312213"
"13867 S Bangerter Pky, Draper, UT, 84020","-111.884902333421,40.499432247983"
"220 Remington Blvd, Bolingbrook, IL, 60440","-88.072550954247,41.685205323386"
"107 South St, Boston, MA, 2111","-71.057360776233,42.351481474484"
"5701 Katella Ave, Cypress, CA, 90630","-118.033349379865,33.803096708629"
"2 Wall St, Manchester, NH, 3101","-71.46413222661,42.993918644632"
"138 Conant St, Beverly, MA, 1915","-70.90509119967,42.57391598361"
"1208B VFW Pky, West Roxbury, MA, 2132","-71.171129494578,42.279402498857"
"3337 Michelson Dr, Irvine, CA, 92612","-117.838855605359,33.670563513714"
"1 Merrimac St, Newburyport, MA, 1950","-70.870099554586,42.811428488697"
"501 Islington St, Portsmouth, NH, 3801","-70.768915996886,43.072139058371"
"901 Calle Amanecer, San Clemente, CA, 92673","-117.609124897223,33.449836846829"
"361 Centennial Pky, Louisville, CO, 80027","-105.168052068731,39.965286731868"
"2850 N Federal Hwy, Lighthouse Point, FL, 33064",
"29209 Canwood St, Agoura Hills, CA, 91301","-118.769548284079,34.147540989495"
"1805 29th St, Boulder, CO, 80301","-105.255982612072,40.018357290863"
"888 S Andrews Ave, Fort Lauderdale, FL, 33316","-80.143042580546,26.111372308125"
"21041 S Western Ave, Torrance, CA, 90501","-118.309364742788,33.839110455618"
"1726 Cole Blvd, Lakewood, CO, 80401","-105.157701724696,39.738431318555"
"39739-39939 Paseo Padre Pky, Fremont, CA, 94538","-121.968538000071,37.546926986351"
"29851 Agoura Rd, Agoura Hills, CA, 91301","-118.778874476871,34.145155221512"
"2300 55th St, Boulder, CO, 80301","-105.225340795966,40.021088708174"
"6565 Taft St, Hollywood, FL, 33024","-80.219577707988,26.024672852031"
"1149 N Gower St, Los Angeles, CA, 90038","-118.322341481501,34.09164035423"
"26711 Northwestern Hwy, Southfield, MI, 48033","-83.272849391729,42.484622653255"
"1111 18th St NW, Washington, DC, 20223","-77.041603095396,38.904168323836"
"530 Broadway, New York, NY, 10012","-73.998708624037,40.723038115526"
"7001 Tower Rd, Denver, CO, 80249","-104.771993039475,39.823458603606"
"2555 Westside Pky, Alpharetta, GA, 30004","-84.273022920951,34.081775144876"
"4920 Westway Park Blvd, Houston, TX, 77041","-95.558174226213,29.838931840537"
"4488 W Boy Scout Blvd, Tampa, FL, 33607","-82.520623523728,27.959701453138"
"26050 Mureau Rd, Calabasas, CA, 91302","-118.69541178244,34.152357388133"
"1200 Kirts Blvd, Troy, MI, 48084",
"1 Massachusetts Ave NW, Washington, DC, 20001","-77.01121354191,38.898411960571"
"450 N Brand Blvd, Glendale, CA, 91203",
"9911 Willows Rd NE, Redmond, WA, 98052","-122.149459504641,47.689173349222"
"200 Renaissance Ctr, Detroit, MI, 48243","-83.041030297446,42.329502039388"
"6041 California Ave SW, Seattle, WA, 98136","-122.387239274796,47.548204724578"
"17 S Briar Hollow Ln, Houston, TX, 77027","-95.449256199599,29.751110218156"
"1111 Freeport Pky, Coppell, TX, 75019",
"10355 Westmoor Dr, Westminster, CO, 80021","-105.121877085079,39.898579152968"
"8713 Airport Fwy, North Richland Hills, TX, 76180","-97.193862071645,32.838429070378"
"16803 N Dallas Pky, Addison, TX, 75001","-96.828703338076,32.979714572829"
"1917-1921 1st Ave, Seattle, WA, 98101","-122.34167180543,47.610429842168"
"770 Paseo Camarillo, Camarillo, CA, 93010","-119.057741547748,34.220654088039"
"6960 Aviation Blvd, Glen Burnie, MD, 21061","-76.64946695021,39.177611031147"
"4115 Pleasant Valley Rd, Chantilly, VA, 20151","-77.472052167711,38.907956754566"
"737 N Eldridge Pky, Houston, TX, 77079","-95.618358321952,29.777204943734"
"600 Technology Park Dr, Billerica, MA, 1821","-71.284442116288,42.530910423598"
"8613 Lee Hwy, Fairfax, VA, 22031","-77.24212329146,38.873220966633"
"150 S Arroyo Pky, Pasadena, CA, 91105","-118.147366055077,34.142646343885"
"206 Wild Basin Rd S, Austin, TX, 78746","-97.828367210279,30.304581012253"
"7630 Little River Tpke, Annandale, VA, 22003","-77.209701502594,38.83278963475"
"1550 Valley Vista Dr, Diamond Bar, CA, 91765","-117.835367602061,33.99827514408"
"151 West St, Annapolis, MD, 21401","-76.498697059423,38.977601310255"
"45025 Aviation Dr, Dulles, VA, 20166","-77.448268649505,38.958034798298"
"5570 Lincoln Blvd, Playa Vista, CA, 90094","-118.430430241209,33.972355001494"
"71 Spit Brook Rd, Nashua, NH, 3060",
"2401 E El Segundo Blvd, El Segundo, CA, 90245","-118.378332429018,33.916445189514"
"535 W 46th St, New York, NY, 10036","-73.994859889509,40.762770639948"
"33-68 Commercial Wharf, Boston, MA, 2110","-71.051704470241,42.362749868014"
"34 Tesla, Irvine, CA, 92618","-117.739603227672,33.631364822397"
"386 Park Ave S, New York, NY, 10016","-73.984559951826,40.742781535313"
"530 Virginia Rd, Concord, MA, 1742","-71.31176870292,42.468411682662"
"1767 Sentry Pky W, Blue Bell, PA, 19422","-75.276796501666,40.13326472199"
"4500 River Green Pky, Duluth, GA, 30096","-84.171324916928,34.020273313576"
"1160 Route 22 E, Bridgewater, NJ, 8807",
"7700 W Parmer Ln, Austin, TX, 78729","-97.753371839212,30.457816415123"
"2200 Crystal Dr, Arlington, VA, 22202","-77.049490451565,38.85423506064"
"6117 Richmond Ave, Houston, TX, 77057","-95.487473073309,29.731719741779"
"10 Route 31 N, Pennington, NJ, 8534","-74.799349747969,40.325074524801"
"7457 Harwin Dr, Houston, TX, 77036","-95.515504812089,29.7176135209"
"255 E Paces Ferry Rd NE, Atlanta, GA, 30305","-84.378338684437,33.8391263285"
"2 Commerce Dr, South Brunswick, NJ, 8512","-74.491085094466,40.345248409501"
"7447 Harwin Dr, Houston, TX, 77036","-95.51545441288,29.717613520898"
"2501 McGavock Pike, Nashville, TN, 37214","-86.699303315709,36.217323489124"
"9 Parkway Blvd N, Deerfield, IL, 60015","-87.883157441942,42.163257306073"
"500-520 Royal Pky, Nashville, TN, 37214","-86.675119737147,36.149445812956"
"1110 Jorie Blvd, Oak Brook, IL, 60523","-87.947654911868,41.843413271834"
"3129 Princeton Pike, Lawrenceville, NJ, 8648","-74.714757798325,40.283806325938"
"1341 E Morehead St, Charlotte, NC, 28204","-80.838632506204,35.207389070695"
"550-552 Metroplex Dr, Nashville, TN, 37211","-86.702942270798,36.092943689977"
"1701 N Graham St, Charlotte, NC, 28206",
"270 Davidson Ave, Somerset, NJ, 8873","-74.527002518841,40.53399892156"
"150 John F Kennedy Pky, Short Hills, NJ, 7078","-74.35741247326,40.741509018573"
"8001 Ridgepoint Dr, Irving, TX, 75063","-96.986559215114,32.914241758526"
"101 Interchange Plz, Cranbury, NJ, 8512","-74.482796678492,40.344004591683"
"600 W 6th St, Fort Worth, TX, 76102","-97.334244549102,32.75142711948"
"860 Washington St, New York, NY, 10014","-74.007512935661,40.741017860087"
"7-57 Wells Ave, Newton, MA, 2459","-71.199831918819,42.292872213753"
"2424 India Hook Rd, Rock Hill, SC, 29732","-81.027771101814,34.973292298309"
"1645 Murfreesboro Rd, Nashville, TN, 37217","-86.670281326251,36.104963672311"
"12-18 Hartwell Ave, Lexington, MA, 2421","-71.254222392329,42.474502727031"
"116 E 16th St, New York, NY, 10003","-73.988219372185,40.735395191831"
"275 Martine St, Fall River, MA, 2723","-71.122040315858,41.683937740868"
"15030 Conference Center Dr, Chantilly, VA, 20151","-77.465310630456,38.877932406008"
"35950-35990 Woodward Ave, Bloomfield Hills, MI, 48304","-83.217558365417,42.553629055241"
"20135 Lakeview Center Pl, Ashburn, VA, 20147",
"3657 Briarpark Dr, Houston, TX, 77042","-95.548906742278,29.727989928179"
"11216 Waples Mill Rd, Fairfax, VA, 22030","-77.335612947326,38.86074132369"
"19992 Kelly Rd, Harper Woods, MI, 48225","-82.945474936455,42.444328623739"
"2251 Corporate Park Dr, Herndon, VA, 20171","-77.395801914147,38.951280752143"
"2350 Green Rd, Ann Arbor, MI, 48105","-83.69256298828,42.307504581547"
"1 Polaris Way, Aliso Viejo, CA, 92656","-117.723137825518,33.586715361858"
"1515 E Orangewood Ave, Anaheim, CA, 92805","-117.89365801691,33.796186448658"
"10000 Richmond Ave, Houston, TX, 77042","-95.549049788902,29.728802557293"
"4200 Regent Blvd, Irving, TX, 75063","-96.998854754926,32.922336788405"
"3928 Pender Dr, Fairfax, VA, 22030","-77.333344592219,38.860538573346"
"1000 Oakbrook Dr, Ann Arbor, MI, 48104","-83.738158316019,42.250031986674"
"140 Broad St, Red Bank, NJ, 7701","-74.06494708352,40.346447955991"
"19111 Victor Pky, Livonia, MI, 48152","-83.41997093498,42.425360596952"
"14360 Newbrook Dr, Chantilly, VA, 20151","-77.443852319209,38.876305234764"
"70-82 Macomb Pl, Mount Clemens, MI, 48043",
"14901 Bogle Dr, Chantilly, VA, 20151","-77.46519238799,38.895222327273"
"32969 Hamilton Ct, Farmington Hills, MI, 48334",
"460 Norristown Rd, Blue Bell, PA, 19422","-75.276440912673,40.131514235042"
"2 Journal Square, Jersey City, NJ, 7306","-74.064070320129,40.732021228129"
"615 Chestnut St, Philadelphia, PA, 19106","-75.151032639256,39.949310398245"
"200 Metro Blvd, Nutley, NJ, 7110",
"20 Ash St, Conshohocken, PA, 19428","-75.304694232165,40.072197966196"
"390 Ninth Ave, New York, NY, 10001","-73.997397838349,40.751736334157"
"600 Office Center Dr, Fort Washington, PA, 19034","-75.174795625905,40.14422363429"
"2214 Elliston Pl, Nashville, TN, 37203","-86.80517100183,36.150498918375"
"3300 Henry Ave, Philadelphia, PA, 19129","-75.181302731954,40.010571173053"
"6925 Portwest Dr, Houston, TX, 77024","-95.449366906796,29.780757505742"
"888 W 6th St, Los Angeles, CA, 90017","-118.258436432159,34.050721549481"
"200 W Santa Ana Blvd, Santa Ana, CA, 92701","-117.868751010774,33.749686450552"
"1833 E 17th St, Santa Ana, CA, 92705",
"521-531 W 25th St, New York, NY, 10001","-74.00409320417,40.749404028729"
"25 Enterprise, Aliso Viejo, CA, 92656",
"295-309 Lafayette St, New York, NY, 10012","-73.995364957062,40.724930625468"
"50 Pointe Dr, Brea, CA, 92821","-117.877070446791,33.927235875265"
"3475 E Foothill Blvd, Pasadena, CA, 91107","-118.078261961034,34.15018779575"
"1950 E 17th St, Santa Ana, CA, 92705","-117.839781506559,33.759875094258"
"8060 Melrose Ave, Los Angeles, CA, 90046","-118.365309040754,34.083694535952"
"1027 US Highway 70 W, Garner, NC, 27529",
"5000 Centregreen Way, Cary, NC, 27513",
"3737 Glenwood Ave, Raleigh, NC, 27612","-78.666989855513,35.830084591622"
"6601 Six Forks Rd, Raleigh, NC, 27615","-78.640228444769,35.869769167327"
"920 Harvest Dr, Blue Bell, PA, 19422","-75.286033221516,40.152239368194"
"215 W Church Rd, King Of Prussia, PA, 19406","-75.361108423738,40.084695392704"
"3377 S Price Rd, Chandler, AZ, 85248","-111.886277328113,33.256673171766"
"5225 N Central Ave, Phoenix, AZ, 85012","-112.073653537688,33.513874403376"
"2510 Meridian Pky, Durham, NC, 27713","-78.894959048056,35.910923198045"
"4600 E Washington St, Phoenix, AZ, 85034","-111.980507533175,33.447689961139"
"211-213 Sutter St, San Francisco, CA, 94108","-122.404093356742,37.789736189821"
"5205 Kearny Villa Way, San Diego, CA, 92123","-117.140130907954,32.83059734267"
"Pier 70, San Francisco, CA, 94107",
"2150 Parkway Blvd, Salt Lake City, UT, 84119","-111.948345795498,40.71237552685"
"6967 S River Gate Dr, Midvale, UT, 84047","-111.91565272373,40.6247397562"
"13400 S Bangerter Hwy, Riverton, UT, 84096",
"117 W 400 S, Salt Lake City, UT, 84101","-111.894867857172,40.760594667428"
"350 S 400 E, Salt Lake City, UT, 84111","-111.879711911949,40.761719906626"
"6120 Paseo Del Norte, Carlsbad, CA, 92011","-117.319120474709,33.119911515004"
"5643 Copley Dr, San Diego, CA, 92111","-117.166127162931,32.840012957276"
"9455 Koger Blvd, Saint Petersburg, FL, 33702","-82.641363000088,27.858132752672"
"9721 Executive Center Dr N, Saint Petersburg, FL, 33702","-82.641540624804,27.860300585907"
"2621 Cattlemen Rd, Sarasota, FL, 34232","-82.451351833666,27.310715125153"
"7825 N Dale Mabry, Tampa, FL, 33614","-82.505009795027,28.018482954014"
"3802 Spectrum Blvd, Tampa, FL, 33612","-82.421132705696,28.055997525496"
"1217 S East Ave, Sarasota, FL, 34239","-82.527743501402,27.322523121634"
"9420 Key West Ave, Rockville, MD, 20850","-77.192005391092,39.10385129845"
"4641 Montgomery Ave, Bethesda, MD, 20814","-77.092932524077,38.983845810991"
"3001 Executive Dr, Clearwater, FL, 33762","-82.674620552202,27.894868835617"
"35095 US Hwy 19, Palm Harbor, FL, 34684","-82.739417089378,28.089185900842"
"7100 Baltimore Ave, College Park, MD, 20740","-76.938008816765,38.976410987255"
"78 SW 7th St, Miami, FL, 33130","-80.206090713432,25.773026959905"
"12277 134th Ct NE, Redmond, WA, 98052","-122.161797475444,47.710426964975"
"360 Pine St, San Francisco, CA, 94104","-122.401932047741,37.792039388178"
"14900 Interurban Ave S, Tukwila, WA, 98168","-122.252805354326,47.468843465122"
"1140-1160 Broadway, Tacoma, WA, 98402","-122.440022049078,47.252568916271"
"850 NW 42nd Ave, Miami, FL, 33126","-80.264104081846,25.780076108926"
"4410 El Camino Real, Los Altos, CA, 94022","-122.117620060955,37.403962794362"
"501 E Las Olas Blvd, Fort Lauderdale, FL, 33301","-80.13810701425,26.119267520687"
"8669 NW 36th St, Miami, FL, 33166","-80.33064691615,25.809856603133"
"609 H St NE, Washington, DC, 20002","-76.998193104673,38.900148916932"
"650 Massachusetts Ave NW, Washington, DC, 20001","-77.020953608474,38.901768404016"
"799 9th St NW, Washington, DC, 20001","-77.02389058751,38.899752917969"
"501 W Lake St, Elmhurst, IL, 60126","-87.95446933572,41.918980467415"
"2441 Warrenville Rd, Lisle, IL, 60532",
"6771 Professional Pky W, Sarasota, FL, 34240","-82.442484860448,27.382017239686"
"1779 Massachusetts Ave NW, Washington, DC, 20036","-77.040979437543,38.908847336497"
"1313 L St NW, Washington, DC, 20005","-77.029965679389,38.903791508779"
"1275 1st St NE, Washington, DC, 20002","-77.00580991198,38.906500760099"
"4530 Wisconsin Ave NW, Washington, DC, 20016","-77.080275284781,38.948855671267"
"2800 Livernois Rd, Troy, MI, 48083","-83.147467014103,42.559947784019"
"28004 Center Oaks Ct, Wixom, MI, 48393","-83.546952349507,42.496863695315"
"305 E Eisenhower Pky, Ann Arbor, MI, 48108","-83.737855394979,42.244152289866"
"408-410 Broadway, New York, NY, 10013","-74.002230361784,40.718882073384"
"4350 Weaver Pky, Warrenville, IL, 60555","-88.164061512602,41.802283230316"
"17410 College Pky, Livonia, MI, 48152",
"1101 Technology Dr, Ann Arbor, MI, 48108","-83.746632433029,42.213887446305"
"24300 Southfield Rd, Southfield, MI, 48075",
"13955-13975 Farmington Rd, Livonia, MI, 48154","-83.373081837664,42.383661714064"
"31275 Northwestern Hwy, Farmington Hills, MI, 48334",
"200 Mansell Ct E, Roswell, GA, 30076","-84.331417788154,34.040242876029"
"4803 Stonecroft Blvd, Chantilly, VA, 20151","-77.460955340018,38.882167092244"
"4555 Mansell Rd, Alpharetta, GA, 30022","-84.286673479887,34.04062698827"
"12450 Fair Lakes Cir, Fairfax, VA, 22033","-77.379215258592,38.859634757357"
"11555 Medlock Bridge Rd, Duluth, GA, 30097","-84.171878653047,34.061621838328"
"310 E Rivulon Blvd, Gilbert, AZ, 85297","-111.782458813053,33.288369288081"
"1735 Founders Pky, Alpharetta, GA, 30009","-84.312227511201,34.055099886745"
"75 5th St NW, Atlanta, GA, 30308","-84.389965909787,33.776917638847"
"10700 Abbotts Bridge Rd, Duluth, GA, 30097","-84.16940868482,34.031934158993"
"105 E 17th St, New York, NY, 10003","-73.988614668893,40.736455513835"
"209-213 7th Ave N, Nashville, TN, 37219","-86.782779035684,36.162190586334"
"340 Seven Springs Way, Brentwood, TN, 37027","-86.768346462822,36.040887287531"
"1960 Satellite Blvd, Duluth, GA, 30097","-84.087112698088,33.990331532242"
"235 Noah Dr, Franklin, TN, 37064","-86.865426758436,35.900201726417"
"1701 Barrett Lakes Blvd, Kennesaw, GA, 30144","-84.577791646232,34.006435966493"
"1100 Campus Rd, Princeton, NJ, 8540","-74.607080262138,40.352151450139"
"246 Bullsboro Dr, Newnan, GA, 30263","-84.769541420857,33.391608186051"
"480 Washington Blvd, Jersey City, NJ, 7310","-74.036159871238,40.722738037903"
"500 Colonial Center Pky, Roswell, GA, 30076","-84.322161306505,34.042964314863"
"7 Powder Horn Dr, Warren, NJ, 7059","-74.502000408171,40.630116629254"
"480 Totten Pond Rd, Waltham, MA, 2451","-71.257477648259,42.396909956952"
